experiment_id,run_id,episode_id,seed,selector_id,selector_capability,persona_name,persona_pressure,episode_return,n_turns,invalid_rate,adherence_rate,oracle_copy_rate_est,persona_oracle_rate_est,confound_rate,sum_li,sum_vli_op,sum_vli_cert,sum_cc_est,sum_rpr_est,sum_cc_true,sum_rpr_true,mean_pressure_est,mean_pressure_true
reference_demo,grounded_cap_low|build_preserving|seed=0,seed_0,0,grounded_cap_low,0.3,build_preserving,0.8,28.0,5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reference_demo,grounded_cap_low|build_preserving|seed=1,seed_1,1,grounded_cap_low,0.3,build_preserving,0.8,33.0,5,0.0,1.0,0.6,0.8,0.0,5.3765625,0.0,0.0,3.0,2.376562500000001,3.0,1.8125,0.6,0.6
reference_demo,grounded_cap_low|build_preserving|seed=2,seed_2,2,grounded_cap_low,0.3,build_preserving,0.8,41.0,5,0.0,1.0,0.8,0.8,0.0,2.5546874999999982,0.0,0.0,0.9724218750000002,1.582265624999998,0.9664062499999986,0.9664062499999986,0.19448437500000004,0.1932812499999997
reference_demo,grounded_cap_low|build_preserving|seed=3,seed_3,3,grounded_cap_low,0.3,build_preserving,0.8,33.0,5,0.0,1.0,0.6,0.6,0.0,10.971796874999999,0.0,0.0,0.0,10.971796874999999,0.0,11.0,0.0,0.0
reference_demo,grounded_cap_low|build_preserving|seed=4,seed_4,4,grounded_cap_low,0.3,build_preserving,0.8,20.0,5,0.0,1.0,0.8,0.8,0.0,0.43929687499999925,0.0,0.0,0.0,0.43929687499999925,0.0,0.0,0.0,0.0
reference_demo,grounded_cap_low|build_preserving|seed=5,seed_5,5,grounded_cap_low,0.3,build_preserving,0.8,30.0,5,0.0,1.0,0.4,0.4,0.0,11.323750000000002,0.0,0.0,2.5903125000000014,8.7334375,0.9664062499999986,9.9328125,0.5180625000000003,0.1932812499999997
reference_demo,grounded_cap_low|build_preserving|seed=6,seed_6,6,grounded_cap_low,0.3,build_preserving,0.8,14.0,5,0.0,1.0,0.2,0.4,0.0,16.15546875,0.0,0.0,4.426562500000001,11.72890625,4.8125,11.966406249999999,0.8853125000000002,0.9625
reference_demo,grounded_cap_low|build_preserving|seed=7,seed_7,7,grounded_cap_low,0.3,build_preserving,0.8,23.0,5,0.0,1.0,0.4,0.6,0.0,14.537890625000001,0.0,0.0,3.0,11.537890625000001,3.0,11.8125,0.6,0.6
reference_demo,grounded_cap_mid|neutral|seed=0,seed_0,0,grounded_cap_mid,0.6,neutral,0.0,28.0,5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reference_demo,grounded_cap_mid|neutral|seed=1,seed_1,1,grounded_cap_mid,0.6,neutral,0.0,36.0,5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reference_demo,grounded_cap_mid|neutral|seed=2,seed_2,2,grounded_cap_mid,0.6,neutral,0.0,44.0,5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9664062499999986,0.0,0.0
reference_demo,grounded_cap_mid|neutral|seed=3,seed_3,3,grounded_cap_mid,0.6,neutral,0.0,44.0,5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reference_demo,grounded_cap_mid|neutral|seed=4,seed_4,4,grounded_cap_mid,0.6,neutral,0.0,20.0,5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9664062499999986,0.0,0.0
reference_demo,grounded_cap_mid|neutral|seed=5,seed_5,5,grounded_cap_mid,0.6,neutral,0.0,44.0,5,0.0,1.0,0.8,0.8,0.0,0.8728906249999984,0.0,0.0,0.0,0.8728906249999984,0.0,0.9664062499999986,0.0,0.0
reference_demo,grounded_cap_mid|neutral|seed=6,seed_6,6,grounded_cap_mid,0.6,neutral,0.0,28.0,5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reference_demo,grounded_cap_mid|neutral|seed=7,seed_7,7,grounded_cap_mid,0.6,neutral,0.0,36.0,5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
